player_id,name_x,fleaflicker_id,cfbref_id,draft_pick,mfl_id,pfr_id,yahoo_id,fantasy_data_id,db_season,sportradar_id,rotoworld_id,twitter_username,rotowire_id,team_x,fantasypros_id,age,name_y,merge_name,draft_year_x,gsis_id,stats_global_id,pff_id,position_x,draft_ovr,height,sleeper_id,birthdate_x,ktc_id,stats_id,espn_id,draft_round,college,weight,nfl_id,swish_id,cbs_id,Row,player,team_y,position_y,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_att,rush_att_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_yds,return_yds_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate_y,draft_year_y,injury_status,injury_details,season_year,week,Unnamed: 0,position,team,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,position_rank,tier,adp,aav,uncertainty,pick_number,owner
4242896,Curtis Hodges,,,,16406.0,,34274.0,,2025.0,8987eae0-ca60-11ec-a405-85147f12d5b8,,,16043.0,FA,24630.0,24.6,Curtis Hodges,curtis hodges,2022.0,00-0037164,0.0,,TE,,80.0,8192.0,1999-07-03,,34274.0,4242896.0,,Arizona State,240.0,,974631.0,2760856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4242899,D.J. Davidson,,dj-davidson-1,4.0,15891.0,DaviDJ00,34103.0,,2025.0,f2829cb9-5719-447c-848a-db04af5cee02,,,15937.0,NYG,23915.0,27.9,D.J. Davidson,dj davidson,2022.0,00-0037260,0.0,,DT,147.0,77.0,8262.0,1997-09-19,,34103.0,4242899.0,5.0,Arizona State,320.0,,974641.0,2760837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3128747,DeMarquis Gates,,,,15030.0,,31744.0,20657.0,2025.0,8b91b834-6eae-4a18-8fc6-9c99caafa615,,,13942.0,FA,18131.0,27.9,DeMarquis Gates,demarquis gates,2018.0,00-0034769,0.0,,LB,,74.0,5748.0,1996-03-07,,31744.0,3128747.0,,Mississippi,221.0,,837931.0,2928451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3915189,Roquan Smith,,roquan-smith-1,8.0,13696.0,SmitRo07,30978.0,19827.0,2025.0,3291c582-9377-4bc2-8ee5-61d887873797,13113.0,,12644.0,BAL,17311.0,28.4,Roquan Smith,roquan smith,2018.0,00-0034874,879092.0,50892.0,LB,8.0,73.0,4960.0,1997-04-08,,30978.0,3915189.0,1.0,Georgia,235.0,roquansmith/2560877,879092.0,2180472.0,657.0,Roquan Smith,BAL,LB,13696.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,0.889560000000002,,,1.05,0.0741300000000001,4.65,0.51891,0.0,0.0,1997-04-08,2018.0,,,,,159.0,LB,BAL,112.0,1.52,0.412,111.0,113.0,0.412,1.23,-2.03,153.0,146.0,173.0,9.0,2.0,,19.9,2.0,0,
4685279,Jaydon Blue,,,11.0,17069.0,,,,2025.0,f5e6eb8e-2c76-4bf9-b47f-57c62659341d,,,18499.0,DAL,24344.0,21.6,Jaydon Blue,jaydon blue,2025.0,,0.0,,RB,,69.0,12457.0,2004-01-08,1769.0,41935.0,4685279.0,5.0,Texas,196.0,,,28875227.0,129.0,Jaydon Blue,DAL,RB,17069.0,robust,,,,,,,106.25,31.1346,496.6,81.24648,2.5,0.7413,0.933333333333333,0.0,0.0,,0.0,,21.05,5.26323,167.375,47.81385,1.0,0.0,52.0,0.0,,,,,,,,,,,2004-01-08,2025.0,Q,Heel,2025.0,0.0,387.0,RB,DAL,163.0,42.6,1.45,114.0,212.0,-52.9,-59.6,-52.7,631.0,698.0,635.0,49.0,13.0,139.0,5.96,99.0,0,
4685278,Luther Burden III,,,7.0,17070.0,,,,2025.0,a4c21977-c9d1-40f8-abee-0862dfab9195,,,18548.0,CHI,27016.0,21.7,Luther Burden,luther burden,2025.0,,0.0,,WR,,72.0,12519.0,2003-12-12,1770.0,41824.0,4685278.0,2.0,Missouri,210.0,,,28874444.0,289.0,Luther Burden,CHI,WR,17070.0,robust,,,,,,,3.91264191632577,,29.2285714285714,9.57336,0.0817806669181106,0.0,1.1,0.0,0.0,,0.0,,45.0,5.9304,567.5,108.2298,3.45,0.7413,58.0,0.0,,,,,,,,,,,2003-12-12,2025.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4259300,Tre Avery,,,,16029.0,AverTr01,34449.0,,2025.0,bb6a7db0-133b-11ed-9919-531ded80fd4f,,,16575.0,NEP,25208.0,28.5,Tre Avery,tre avery,2022.0,00-0037593,0.0,,CB,,71.0,8925.0,1997-02-26,,34449.0,4259300.0,,Rutgers,185.0,,977306.0,2805645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4259299,Olakunle Fatukasi,,,,16006.0,FatuOl00,34502.0,,2025.0,d9e949d0-d3ec-11ec-8afa-57d9afd0ecba,,,16570.0,LAR,23987.0,24.7,Olakunle Fatukasi,olakunle fatukasi,2022.0,00-0037481,0.0,,LB,,74.0,8870.0,1999-06-11,,34502.0,4259299.0,,Rutgers,240.0,,1068766.0,2870622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4685287,Jihaad Campbell,,,31.0,17123.0,,,,2025.0,d57e75e5-bd90-41be-97e9-c2d2cea5512b,,,18718.0,PHI,,21.5,Jihaad Campbell,jihaad campbell,2025.0,,0.0,,LB,,75.0,12566.0,2004-02-24,,41816.0,4685287.0,1.0,Alabama,235.0,,,28875305.0,716.0,Jihaad Campbell,PHI,LB,17123.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55,27.35397,,,0.0,0.0,0.7,0.44478,0.0,0.0,2004-02-24,2025.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4259305,Bo Melton,,bo-melton-1,8.0,15785.0,MeltBo00,34185.0,,2025.0,36953df8-fbc3-4505-b5b3-dec8433620dc,,,15935.0,GBP,24049.0,26.2,Bo Melton,bo melton,2022.0,00-0037091,0.0,,WR,229.0,71.0,8204.0,1999-05-18,1244.0,34185.0,4259305.0,7.0,Rutgers,189.0,,1068803.0,2870475.0,374.0,Bo Melton,GB,WR,15785.0,robust,,,,,,,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,7.675,1.77912,92.45,4.29954000000001,0.4,0.14826,16.0,0.0,,,,,,,,,,,1999-05-18,2022.0,,,,,,,,,,,,,,,,,,,,,,,,0,
4259308,Raheem Blackshear,,,,15973.0,BlacRa00,34617.0,,2025.0,f64a23e0-d457-11ec-9026-65785f74dc2a,,,16355.0,CAR,20100.0,27.2,Raheem Blackshear,raheem blackshear,2022.0,00-0037429,0.0,,RB,,69.0,8255.0,1998-06-05,,34617.0,4259308.0,,Virginia Tech,190.0,,1068724.0,2870476.0,200.0,Raheem Blackshear,CAR,RB,15973.0,robust,,,,,,,28.75,2.44629,90.4,5.33736,0.25,0.37065,0.25,0.37065,,,,,4.85,3.03933,33.8,19.57032,0.05,0.07413,1024.0,0.0,,,,,,,,,,,1998-06-05,2022.0,,,,,407.0,RB,CAR,135.0,2.75,3.5,133.0,137.0,-80.8,-40.0,-128.0,802.0,558.0,1050.0,62.0,15.0,,,2.0,0,
3915171,Tae Crowder,,tae-crowder-1,41.0,15029.0,CrowTa00,32924.0,22156.0,2025.0,22f733ff-fd31-4731-acf1-97843e9eb665,,TaeCrowder,14839.0,FA,19554.0,28.0,Tae Crowder,tae crowder,2020.0,00-0036167,0.0,35774.0,LB,255.0,75.0,7155.0,1997-03-12,,32924.0,3915171.0,7.0,Georgia,235.0,,879071.0,2180461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3128724,Isaiah McKenzie,,isaiah-mckenzie-1,28.0,13313.0,McKeIs00,30285.0,19043.0,2025.0,6130be96-edf3-4361-b666-860c4ec46e7d,12380.0,,11866.0,FA,16604.0,30.4,Isaiah McKenzie,isaiah mckenzie,2017.0,00-0033466,823040.0,11927.0,WR,172.0,67.0,4197.0,1995-04-09,,30285.0,3128724.0,5.0,Georgia,173.0,,823040.0,2131587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15795,DeAndre Hopkins,,deandre-hopkins-1,27.0,11232.0,HopkDe00,26650.0,14986.0,2025.0,5c48ade7-4b9a-4757-9643-87a6e3839e2b,8404.0,Nukdabomb,8619.0,BAL,11606.0,33.2,DeAndre Hopkins,deandre hopkins,2013.0,00-0030564,560241.0,7808.0,WR,27.0,73.0,1426.0,1992-06-06,280.0,26650.0,15795.0,1.0,Clemson,210.0,deandrehopkins/2540165,560241.0,1737078.0,277.0,DeAndre Hopkins,BAL,WR,11232.0,robust,,,,,,,0.0,0.0,0.65,0.44478,0.0,0.0,0.0333333333333333,0.0,0.0,,0.0,,32.65,4.4478,424.35,110.30544,3.975,1.33434,0.0,0.0,,,,,,,,,,,1992-06-06,2013.0,,,,,,,,,,,,,,,,,,,,,,,,0,
3128720,Nick Chubb,,nick-chubb-1,3.0,13610.0,ChubNi00,31005.0,19798.0,2025.0,4bd60b33-9fbf-4156-ba2b-8264ac37b418,13161.0,,12886.0,HOU,17246.0,29.6,Nick Chubb,nick chubb,2018.0,00-0034791,822857.0,45783.0,RB,35.0,71.0,4988.0,1995-12-27,274.0,31005.0,3128720.0,2.0,Georgia,227.0,nick-chubb,822857.0,2131579.0,121.0,Nick Chubb,HOU,RB,13610.0,robust,,,,,,,122.10526358772,39.0444339521795,495.25,156.56256,3.85,1.33434,0.9,0.0,0.0,,0.0,,10.95,1.55673,80.9,15.86382,0.525,0.393211304347826,10.0,0.0,,,,,,,,,,,1995-12-27,2018.0,Q,Head,2025.0,0.0,393.0,RB,HOU,148.0,21.3,1.51,125.0,216.0,-67.5,-48.8,-49.1,709.0,632.0,608.0,54.0,14.0,145.0,6.36,83.0,0,
3128715,Lorenzo Carter,,lorenzo-carter-1,2.0,13703.0,CartLo01,31036.0,19886.0,2025.0,074acf5e-748f-4d42-9875-0090f1480bec,13157.0,,12921.0,FA,17336.0,29.7,Lorenzo Carter,lorenzo carter,2018.0,00-0034360,837831.0,50126.0,DE,66.0,77.0,5021.0,1995-12-10,,31036.0,3128715.0,3.0,Georgia,265.0,,837831.0,2139696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4259324,Travis Vokolek,,,,16447.0,,40643.0,,2025.0,1d1eb430-f01e-11ed-97df-a94b89ac5704,,,16746.0,ARI,25820.0,27.2,Travis Vokolek,travis vokolek,2023.0,00-0038456,0.0,,TE,,78.0,11381.0,1998-06-04,,40643.0,4259324.0,,Nebraska,260.0,,1068822.0,2870478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15807,Cordarrelle Patterson,,cordarrelle-patterson-1,29.0,11225.0,PattCo00,26652.0,15150.0,2025.0,da85107c-365c-4d58-90ab-479d97d798b4,8327.0,ceeflashpee84,8792.0,FA,11613.0,34.4,Cordarrelle Patterson,cordarrelle patterson,2013.0,00-0030578,690153.0,7810.0,RB,29.0,74.0,1535.0,1991-03-17,,26652.0,15807.0,1.0,Tennessee,220.0,cordarrellepatterson/2540145,690153.0,1996183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15818,Keenan Allen,,keenan-allen-1,14.0,11222.0,AlleKe00,26699.0,15076.0,2025.0,5f424505-f29f-433c-b3f2-1a143a04a010,8379.0,Keenan13Allen,8627.0,LAC,11616.0,33.3,Keenan Allen,keenan allen,2013.0,00-0030279,557210.0,7857.0,WR,76.0,74.0,1479.0,1992-04-27,,26699.0,15818.0,3.0,California,211.0,keenanallen/2540154,557210.0,1737096.0,284.0,Keenan Allen,LAC,WR,11222.0,robust,,,,,,,0.375,0.0926625,1.56666666666667,2.00151,0.0,0.0,0.4,0.14826,0.0,,0.0,,61.0,14.60361,687.675,160.34319,5.5,0.44478,13.0,0.0,,,,,,,,,,,1992-04-27,2013.0,,,,,294.0,WR,LAC,160.0,40.7,2.88,126.0,193.0,-15.3,-23.8,-17.2,262.0,351.0,281.0,55.0,12.0,134.0,4.43,99.0,0,
4685201,Tanner McKee,,tanner-mckee-1,11.0,15702.0,McKeTa01,40220.0,,2025.0,93147c90-09c8-471d-a6b2-0b9d19739ba1,,,16686.0,PHI,24740.0,25.3,Tanner McKee,tanner mckee,2023.0,00-0038400,0.0,,QB,188.0,78.0,9230.0,2000-04-27,,40220.0,4685201.0,6.0,Stanford,231.0,,1123521.0,2963945.0,65.0,Tanner McKee,PHI,QB,15702.0,robust,157.45,7.70952,2.2,0.44478,0.375,0.44478,9.025,4.29954,16.0,1.4826,0.1,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,2000-04-27,2023.0,,,,,,,,,,,,,,,,,,,,,,,,0,
15835,Zach Ertz,,zach-ertz-1,3.0,11247.0,ErtzZa00,26658.0,14856.0,2025.0,de3421f7-2147-4835-89a5-724e87bad463,8409.0,ZERTZ_86,8781.0,WAS,11689.0,34.8,Zach Ertz,zach ertz,2013.0,00-0030061,503177.0,7816.0,TE,35.0,77.0,1339.0,1990-11-10,305.0,26658.0,15835.0,2.0,Stanford,250.0,zachertz/2540158,503177.0,1685963.0,432.0,Zach Ertz,WAS,TE,11247.0,robust,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,,0.0,,58.775,4.59606,550.5,63.7518,5.025,0.316876835097718,0.0,0.0,,,,,,,,,,,1990-11-10,2013.0,,,,,88.0,TE,WAS,144.0,11.1,0.4,126.0,166.0,28.7,22.3,26.6,87.0,98.0,89.0,15.0,8.0,148.0,4.07,45.0,0,
4062711,Ethan Fernea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15839,Marquise Goodwin,,marquise-goodwin-1,16.0,11239.0,GoodMa00,26701.0,14865.0,2025.0,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,8461.0,,8807.0,FA,11599.0,34.7,Marquise Goodwin,marquise goodwin,2013.0,00-0030068,507478.0,7859.0,WR,78.0,69.0,1346.0,1990-11-19,,26701.0,15839.0,3.0,Texas,185.0,marquisegoodwin/2539964,507478.0,1691489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15841,Johnathan Hankins,,johnathan-hankins-1,17.0,11281.0,HankJo00,26672.0,15090.0,2025.0,9d53adf2-4c3f-48a4-b7f8-6bb7f207c1f8,8433.0,,8669.0,SEA,11723.0,33.4,Johnathan Hankins,johnathan hankins,2013.0,00-0030063,553681.0,7830.0,DT,49.0,75.0,1492.0,1992-03-30,,26672.0,15841.0,2.0,Ohio State,335.0,johnathanhankins/2540147,553681.0,1759559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15842,Duron Harmon,,duron-harmon-1,29.0,11359.0,HarmDu00,26714.0,14887.0,2025.0,a2802951-e573-4e8f-ad31-14b9ae5f8e7c,8523.0,dharm32,8906.0,FA,11790.0,34.1,Duron Harmon,duron harmon,2013.0,00-0030383,511863.0,7872.0,S,91.0,72.0,1366.0,1991-01-24,,26714.0,15842.0,3.0,Rutgers,205.0,duronharmon/2541243,511863.0,2057478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15846,John Jenkins,,john-jenkins-3,20.0,11286.0,JenkJo00,26705.0,15194.0,2025.0,60d48e85-931c-45dc-b62f-024503a2e09b,8437.0,jenkinsjohn6,8672.0,BAL,11728.0,36.1,John Jenkins,john jenkins,2013.0,00-0030070,607087.0,7863.0,DT,82.0,75.0,1553.0,1989-07-11,,26705.0,15846.0,3.0,Georgia,360.0,johnjenkins/2539231,607087.0,1877278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15847,Travis Kelce,,travis-kelce-1,1.0,11244.0,KelcTr00,26686.0,15048.0,2025.0,c3859e06-5f23-4302-a71b-04820a899d5f,8411.0,,8783.0,KCC,11594.0,35.9,Travis Kelce,travis kelce,2013.0,00-0030506,448240.0,7844.0,TE,63.0,77.0,1466.0,1989-10-05,264.0,26686.0,15847.0,3.0,Cincinnati,250.0,traviskelce/2540258,448240.0,1725130.0,415.0,Travis Kelce,KC,TE,11244.0,robust,,,,,,,0.166666666666667,,1.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,80.175,12.08319,779.25,147.5187,5.0,0.0,0.0,0.0,,,,,,,,,,,1989-10-05,2013.0,,,,,52.0,TE,KC,185.0,22.8,3.21,156.0,207.0,70.0,52.8,67.5,52.0,68.0,51.0,5.0,4.0,64.7,17.1,81.0,0,
15851,Tyrann Mathieu,,tyrann-mathieu-1,7.0,11313.0,MathTy00,26692.0,15226.0,2025.0,8c8b7d6e-6ed8-4a10-8ae9-b50300bd766b,8387.0,Mathieu_Era,8593.0,FA,11755.0,33.3,Tyrann Mathieu,tyrann mathieu,2013.0,00-0030459,540520.0,7850.0,S,69.0,69.0,1576.0,1992-05-13,,26692.0,15851.0,3.0,LSU,190.0,tyrannmathieu/2540180,540520.0,1737333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4570546,Swayze Bozeman,,,,17010.0,,,,2025.0,7dadd460-0a45-11ef-829a-8b9f8c151637,,,18220.0,KCC,,26.3,Swayze Bozeman,swayze bozeman,2024.0,,0.0,,LB,,73.0,12255.0,1998-11-02,,41554.0,4570546.0,,Southern Miss,224.0,,1166169.0,3122038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4685232,Jaden Hicks,,jaden-hicks-1,33.0,16727.0,HickJa01,,,2025.0,3e4f799d-5567-4239-9513-86a16a674073,,,17797.0,KCC,26231.0,23.0,Jaden Hicks,jaden hicks,2024.0,00-0039825,0.0,,S,133.0,73.0,11728.0,2002-08-16,,40977.0,4685232.0,4.0,Washington State,215.0,,1324696.0,26724572.0,741.0,Jaden Hicks,KC,DB,16727.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,21.57183,,,4.0,0.0,7.95,2.89107,0.0,0.0,2002-08-16,2024.0,,,,,299.0,DB,KC,97.4,30.6,1.65,78.8,116.0,-16.1,-29.5,-7.62,267.0,421.0,203.0,44.0,4.0,,4.1,82.0,0,
3915239,Josh Hines-Allen,,josh-allen-6,7.0,14167.0,AlleJo03,31839.0,20737.0,2025.0,dd7be5f3-c615-4621-92e1-2434519cb1f9,14024.0,,13642.0,JAC,18201.0,28.1,Josh Hines-Allen,josh hines-allen,2019.0,00-0035642,881646.0,50235.0,DE,7.0,77.0,5840.0,1997-07-13,,31839.0,3915239.0,1.0,Kentucky,255.0,,881646.0,2184628.0,558.0,Josh Allen,JAC,DL,14167.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55,0.667169999999999,,,0.8,0.29652,1.8,0.29652,0.0,0.0,1970-01-01,2019.0,,,,,35.0,QB,BUF,524.0,30.4,1.88,487.0,554.0,96.8,80.8,94.7,35.0,44.0,35.0,2.0,1.0,18.4,37.1,6.0,0,
3915239,Josh Hines-Allen,,josh-allen-6,7.0,14167.0,AlleJo03,31839.0,20737.0,2025.0,dd7be5f3-c615-4621-92e1-2434519cb1f9,14024.0,,13642.0,JAC,18201.0,28.1,Josh Hines-Allen,josh hines-allen,2019.0,00-0035642,881646.0,50235.0,DE,7.0,77.0,5840.0,1997-07-13,,31839.0,3915239.0,1.0,Kentucky,255.0,,881646.0,2184628.0,558.0,Josh Allen,JAC,DL,14167.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55,0.667169999999999,,,0.8,0.29652,1.8,0.29652,0.0,0.0,1970-01-01,2019.0,,,,,190.0,DL,JAC,51.8,2.17,0.413,50.5,53.1,-3.38,-2.03,-5.16,172.0,165.0,187.0,19.0,4.0,,4.92,15.0,0,
3915239,Josh Hines-Allen,,josh-allen-6,7.0,14167.0,AlleJo03,31839.0,20737.0,2025.0,dd7be5f3-c615-4621-92e1-2434519cb1f9,14024.0,,13642.0,JAC,18201.0,28.1,Josh Hines-Allen,josh hines-allen,2019.0,00-0035642,881646.0,50235.0,DE,7.0,77.0,5840.0,1997-07-13,,31839.0,3915239.0,1.0,Kentucky,255.0,,881646.0,2184628.0,558.0,Josh Allen,JAC,DL,14167.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55,0.667169999999999,,,0.8,0.29652,1.8,0.29652,0.0,0.0,1970-01-01,2019.0,,,,,191.0,DL,JAC,51.8,2.17,0.413,50.5,53.1,-3.38,-2.03,-5.16,172.0,165.0,187.0,19.0,4.0,,4.92,58.0,0,
4259252,James Pierre,,,,15124.0,PierJa01,32939.0,22068.0,2025.0,6e0bbdc7-fa74-41d2-b3de-4eaa8e670f87,,,14439.0,PIT,19659.0,28.9,James Pierre,james pierre,2020.0,00-0035795,0.0,60649.0,CB,,74.0,7419.0,1996-09-16,,32939.0,4259252.0,,Florida Atlantic,185.0,,911144.0,2239564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15861,Logan Ryan,,logan-ryan-1,21.0,11316.0,RyanLo00,26706.0,14888.0,2025.0,e829aa7e-04a7-425a-9717-c334ca9febe9,8516.0,RealLoganRyan,8640.0,FA,11758.0,34.1,Logan Ryan,logan ryan,2013.0,00-0030411,511881.0,7864.0,S,83.0,71.0,1367.0,1991-02-09,,26706.0,15861.0,3.0,Rutgers,195.0,loganryan/2540162,511881.0,1664604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15863,Darius Slay,,darius-slay-1,4.0,11348.0,SlayDa00,26659.0,15127.0,2025.0,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,8497.0,_bigplayslay9,8647.0,PIT,11779.0,34.6,Darius Slay,darius slay,2013.0,00-0030062,604797.0,7817.0,CB,36.0,72.0,1518.0,1991-01-01,,26659.0,15863.0,2.0,Mississippi State,192.0,dariusslay/2540288,604797.0,1852913.0,774.0,Darius Slay,PIT,DB,11348.0,robust,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35,15.34491,,,1.25,1.11195,13.2,0.29652,0.0,0.0,1991-01-01,2013.0,,,,,,,,,,,,,,,,,,,,,,,,0,
15864,Geno Smith,,geno-smith-1,7.0,11150.0,SmitGe00,26662.0,14895.0,2025.0,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,8326.0,GenoSmith_12,8743.0,LVR,11687.0,34.8,Geno Smith,geno smith,2013.0,00-0030565,513856.0,7820.0,QB,39.0,75.0,1373.0,1990-10-10,671.0,26662.0,15864.0,2.0,West Virginia,221.0,genosmith/2539335,513856.0,1700358.0,11.0,Geno Smith,LVR,QB,11150.0,robust,3980.65,339.5154,22.5,0.889559999999999,12.625,1.85325,54.15,4.70868805541744,241.25,8.8956,1.85,0.0,2.1,0.37065,0.0,,0.0,,,,,,,,,,,,,,,,,,,,1990-10-10,2013.0,,,,,391.0,QB,LVR,366.0,19.6,5.86,343.0,384.0,-61.9,-63.4,-75.7,678.0,724.0,764.0,21.0,10.0,150.0,4.43,35.0,0,
4570561,Eric Gray,,eric-gray-2,37.0,16173.0,GrayEr01,40198.0,,2025.0,dcc536c1-36f2-4e34-8028-ccf32d930018,,,16970.0,NYG,23075.0,25.8,Eric Gray,eric gray,2023.0,00-0038396,0.0,,RB,172.0,70.0,10223.0,1999-11-04,1388.0,40198.0,4570561.0,5.0,Oklahoma,211.0,,1161798.0,3123569.0,209.0,Eric Gray,NYG,RB,16173.0,robust,,,,,,,10.8,1.63086,33.85,13.12101,0.1,0.14826,0.45,0.07413,,,,,3.85,2.89107,24.7,15.27078,0.05,0.07413,435.0,0.0,,,,,,,,,,,1999-11-04,2023.0,O,Undisclosed,2025.0,0.0,,,,,,,,,,,,,,,,,,,,0,
4685247,Braelon Allen,,braelon-allen-1,34.0,16596.0,AlleBr05,40981.0,,2025.0,d7f72deb-c1e2-47a2-b651-887f0e33dc44,,,17702.0,NYJ,24346.0,21.6,Braelon Allen,braelon allen,2024.0,00-0039794,0.0,,RB,134.0,73.0,11576.0,2004-01-20,1567.0,40981.0,4685247.0,4.0,Wisconsin,235.0,,1325231.0,26726580.0,149.0,Braelon Allen,NYJ,RB,16596.0,robust,,,,,,,100.422725231096,15.4337426367722,394.45,65.30853,2.85,0.0717387096774193,0.566666666666667,0.0,0.0,,0.0,,18.075,2.00151,134.775,16.3086,0.9,0.0717387096774193,7.0,0.0,,,,,,,,,,,2004-01-20,2024.0,,,,,401.0,RB,NYJ,140.0,19.2,0.152,115.0,163.0,-75.7,-58.4,-102.0,761.0,693.0,922.0,57.0,14.0,155.0,3.45,43.0,0,
4373956,Jonah Laulu,,jonah-laulu-2,14.0,16787.0,LaulJo00,,,2025.0,44d0ebd8-d1ca-4e6a-8af3-cbd55f6acc7d,,,18056.0,LVR,26487.0,25.1,Jonah Laulu,jonah laulu,2024.0,00-0039423,0.0,,DT,234.0,77.0,11827.0,2000-06-30,,41107.0,4373956.0,7.0,Oklahoma,289.0,,1130629.0,2969206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
15880,Robert Woods,,robert-woods-1,9.0,11228.0,WoodRo02,26664.0,14871.0,2025.0,618bedee-9259-4536-b0ff-fec98d2a20de,8407.0,robertwoods,8628.0,PIT,11610.0,33.3,Robert Woods,robert woods,2013.0,00-0030431,555693.0,7822.0,WR,41.0,72.0,1352.0,1992-04-10,,26664.0,15880.0,2.0,USC,190.0,robertwoods/2540169,555693.0,1754280.0,340.0,Robert Woods,PIT,WR,11228.0,robust,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.407715,0.0,,0.0,,20.075,2.29803,210.975,26.90919,1.0,0.0,94.0,0.0,,,,,,,,,,,1992-04-10,2013.0,,,,,,,,,,,,,,,,,,,,,,,,0,
